3,0,0,0,15,1,3,136,3,6,4,20,0,3,0,1,2,2,0,0,0,0,2,1,3,0,0,1,7,0,1,6,0,1,0,0,17,1,0,4,3,37,0,5,5,7,1,0,3,30,0,3,0,3,1,106,6,6,42,25,2,15,9,0,0,12,0,5,11,8,1,3,0,1,13,29,1,0,31,16,9,85,0,15,40,0,11,0,125,0,0,1,2,0,0,0,0,11,2,0,0,28,1,0,4,7,3,12,24,9,17,0,5,0,16,2,14,0,9,2,186,0,1,3,9,1,57,2,71,2,0,48,12,35,44,55,6,0,3,53,3,34,0,0,8,0,9,5,1,18,29,42,0,1,0,0,160,9,3,5,21,41
2,0,0,143,2,4,20,10,15,18,5,27,43,2,1,0,19,0,1,3,1,4,1,1,1,3,2,2,2,0,1,5,0,3,4,2,9,1,7,26,0,3,5,14,6,1,20,5,7,3,0,3,1,7,4,24,17,5,7,2,3,3,18,0,30,9,4,20,3,11,19,9,1,31,86,30,5,5,13,6,25,92,8,14,5,7,3,29,5,27,22,1,0,3,1,0,6,1,1,20,3,9,0,112,1,5,2,16,74,13,25,55,1,5,36,14,14,21,0,21,49,9,4,8,4,8,23,33,3,19,18,8,8,117,12,9,20,0,3,16,5,3,1,1,7,1,25,15,0,6,16,27,8,1,7,3,24,12,8,3,3,18
2,3,0,0,2,35,0,61,3,6,0,16,0,22,8,1,1,8,7,0,0,2,16,0,0,1,2,1,2,0,0,16,15,3,9,0,14,4,53,1,6,6,1,4,7,0,3,3,13,19,3,21,8,3,2,217,0,0,0,0,4,1,7,11,1,4,1,2,8,3,4,5,0,43,1,3,18,0,14,22,4,3,1,60,4,2,2,50,26,22,0,0,2,0,1,2,1,1,4,154,10,5,18,8,0,11,49,31,0,0,15,5,3,1,144,12,10,0,0,0,46,8,138,2,0,19,65,0,5,5,5,0,3,0,0,0,0,0,4,11,5,2,4,1,0,4,13,24,1,14,1,54,6,1,0,1,168,0,1,1,6,17
0,6,2,13,3,4,1,0,4,1,137,21,30,1,0,1,2,0,27,2,1,35,1,6,0,12,1,21,9,5,1,6,3,4,4,2,12,0,7,19,9,6,5,4,0,14,6,4,2,2,4,9,3,9,10,6,1,23,21,25,21,9,9,0,4,17,2,28,12,2,6,37,1,17,47,20,2,33,7,28,6,5,2,2,26,8,0,8,0,1,9,62,1,13,0,9,5,14,8,4,18,17,4,1,18,43,95,8,2,23,2,1,0,9,12,4,0,22,0,71,0,34,12,4,12,17,10,23,41,11,10,2,4,30,50,48,15,1,3,13,1,39,3,37,51,5,28,15,2,2,1,2,9,2,13,47,10,32,1,4,26,3
0,0,0,18,133,8,4,15,9,37,38,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,13,11,0,4,2,13,2,7,2,1,0,1,3,1,7,19,8,2,34,15,4,13,11,5,0,1,0,35,15,28,9,3,5,25,7,18,1,3,18,1,8,60,6,24,13,10,21,6,116,0,69,0,0,0,0,0,3,1,3,15,2,146,8,1,0,32,36,35,4,2,3,1,0,0,2,6,5,9,2,0,10,4,4,4,0,1,3,52,2,32,5,2,33,1,31,11,1,0,3,11,0,31,0,5,9,8,8,156,0,0,16,30,3,0,54,9,56,15,0,0,24,14
1,0,0,14,3,22,3,9,9,8,8,7,12,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,9,0,3,1,3,2,3,1,1,3,1,0,3,5,1,1,1,1,0,72,15,1,5,2,1,1,10,0,1,6,6,39,3,2,22,12,1,139,151,7,7,0,225,18,12,19,18,47,6,2,4,115,17,28,77,0,3,0,0,0,0,6,1,35,7,4,2,25,1,10,2,5,3,4,6,37,2,0,44,65,4,0,7,13,63,22,6,2,1,0,7,5,14,10,1,1,17,49,15,7,2,0,2,8,0,0,0,22,8,1,36,3,0,0,7,6,0,1,4,8,90,3,0,0,6,46
0,2,0,15,20,56,0,90,1,72,12,19,15,0,0,0,0,0,0,0,2,0,6,5,0,0,0,0,0,0,0,2,2,0,1,0,2,1,2,1,27,9,0,0,1,4,11,0,4,2,0,0,2,0,0,9,5,31,7,54,5,33,30,8,1,1,0,69,3,70,2,2,2,6,13,8,0,0,11,0,0,6,0,4,59,12,22,1,33,0,0,3,0,0,1,0,1,8,0,24,5,94,18,5,1,5,56,4,1,41,0,0,6,0,5,1,10,1,13,5,54,11,3,15,0,0,5,29,10,120,1,1,4,0,4,53,3,1,9,5,0,32,3,1,6,0,1,31,0,2,12,7,0,0,87,0,156,7,1,6,104,2
0,0,0,27,13,20,5,47,0,64,21,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,8,8,18,0,3,3,5,1,1,3,0,0,1,0,3,4,32,4,0,14,6,1,7,12,17,0,0,0,35,9,5,10,0,3,62,18,25,2,2,21,1,11,116,11,32,4,3,15,21,187,4,126,0,0,0,0,0,5,0,1,17,10,59,1,1,1,17,11,15,2,1,2,1,0,0,6,0,5,1,1,2,25,9,1,1,0,6,5,9,0,147,4,1,25,5,9,5,0,0,2,4,0,14,0,6,12,1,20,70,0,0,76,29,4,0,21,0,101,42,0,0,15,9
0,0,0,4,3,11,6,6,19,14,14,6,3,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,4,1,1,0,1,23,1,15,8,6,2,34,0,6,2,12,1,3,7,7,3,1,1,3,15,4,18,2,2,0,1,7,0,0,56,4,24,1,10,21,88,1,87,83,10,6,0,120,6,4,5,10,23,3,3,7,45,16,28,34,1,1,0,0,0,3,7,2,43,52,5,0,6,15,21,23,3,0,13,15,25,1,0,67,75,8,1,1,8,41,21,13,0,2,21,3,12,30,5,0,6,7,54,48,20,4,0,6,5,1,1,0,82,4,2,27,7,1,2,2,6,3,0,9,9,73,15,0,3,23,7
5,55,6,24,5,0,2,4,1,8,17,4,6,0,2,0,0,1,2,0,13,9,0,144,26,3,3,25,22,0,8,32,4,2,0,1,4,2,10,5,3,2,1,1,0,2,11,0,1,0,3,3,1,3,5,18,0,3,2,24,13,4,15,5,3,0,2,19,0,4,20,5,0,15,13,17,7,46,10,1,60,11,16,4,70,36,3,10,14,3,9,94,13,12,1,2,6,4,0,2,11,13,3,2,2,17,18,0,0,2,2,2,22,20,10,13,2,2,7,17,12,0,13,1,51,1,4,22,3,3,1,2,8,22,2,1,3,24,0,17,4,16,77,6,2,4,9,1,19,8,2,1,1,7,10,53,113,29,8,96,3,6
30,28,6,10,1,10,2,4,0,5,2,4,2,19,13,6,48,17,31,10,0,22,11,123,32,23,9,29,9,1,10,35,24,3,4,28,7,7,1,2,5,1,0,1,1,4,2,0,3,0,0,0,1,1,2,10,2,0,3,3,0,0,4,0,0,0,0,27,0,1,30,0,3,33,46,18,12,0,18,13,37,3,26,26,16,16,42,19,19,6,9,3,143,7,0,8,0,2,1,3,2,3,1,5,0,4,4,2,1,0,0,10,23,4,10,37,1,1,1,16,9,22,0,0,76,2,0,0,0,5,2,2,2,40,3,2,0,0,2,3,19,1,56,0,3,0,45,2,17,52,4,3,0,14,1,1,47,1,19,40,3,9
41,28,33,0,11,7,2,17,22,2,7,5,4,6,22,18,41,32,6,19,9,12,25,8,24,7,30,1,6,5,9,21,13,7,18,27,1,12,8,3,10,0,2,2,5,0,2,13,2,1,6,2,5,2,6,30,3,8,1,0,3,0,2,3,1,11,14,3,1,1,85,4,1,15,7,2,18,3,11,23,11,11,73,14,12,21,14,10,3,22,3,15,15,11,3,19,2,0,0,29,11,7,0,7,5,22,7,11,0,1,5,103,21,3,17,8,2,3,13,31,1,6,16,3,8,10,7,0,0,2,1,8,9,3,3,3,4,5,1,3,32,0,20,21,5,0,16,10,4,117,3,12,4,23,8,4,4,13,9,11,1,9
32,14,0,0,21,30,0,32,0,1,13,3,6,0,0,2,3,0,2,0,1,6,2,152,0,5,9,10,11,6,1,0,5,9,1,6,1,7,0,44,4,13,0,0,0,16,47,1,0,1,0,0,2,0,9,10,0,0,2,1,5,13,4,7,0,0,0,6,5,8,1,4,0,60,6,4,9,16,82,6,11,17,4,20,10,11,0,19,7,3,35,86,1,2,0,12,1,3,0,0,13,8,1,4,0,5,6,17,4,4,9,0,4,8,1,4,0,3,0,49,7,0,6,12,6,15,5,20,10,14,0,2,2,30,3,0,3,1,0,8,19,0,10,4,2,0,7,57,0,9,3,6,0,4,0,2,236,22,23,110,10,30
0,0,0,13,13,20,5,7,0,11,50,10,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,1,0,0,1,0,11,3,4,64,1,0,0,3,1,0,1,0,0,0,0,0,0,73,6,18,2,9,0,11,25,0,2,0,0,59,2,4,8,10,0,116,96,21,0,45,112,2,0,29,1,13,8,6,11,31,166,2,98,0,0,0,0,0,4,26,0,35,2,11,3,11,0,4,2,2,0,28,0,0,1,2,18,8,4,1,0,4,25,13,7,0,6,0,10,11,21,6,0,1,5,10,28,14,3,0,3,2,0,46,0,0,3,0,23,20,0,0,2,29,0,0,44,1,50,2,0,3,19,32
3,5,1,21,6,4,6,5,5,28,47,15,8,0,0,0,0,0,6,0,1,1,3,59,11,2,1,17,11,0,0,0,4,4,0,1,2,0,5,2,8,4,2,0,0,10,9,0,9,6,0,1,0,0,5,10,9,11,10,12,1,9,3,0,0,0,0,63,12,32,2,4,0,18,57,8,2,30,48,3,15,31,4,15,26,11,11,25,30,0,67,55,4,0,0,1,2,8,0,3,12,18,8,19,0,19,6,6,0,29,1,0,1,8,38,2,3,0,0,41,48,44,3,30,16,2,25,58,43,4,6,0,6,16,25,7,23,1,2,17,1,17,4,1,21,0,3,5,3,1,0,7,2,0,20,1,48,31,3,14,11,45
18,15,9,4,9,3,5,7,14,8,10,5,7,7,11,14,42,7,4,7,6,8,6,0,9,4,14,6,5,5,8,12,2,7,3,5,0,3,20,6,5,5,1,1,0,4,4,6,4,1,2,2,2,2,12,41,0,6,2,1,1,1,0,16,1,1,2,10,0,1,94,5,8,78,13,2,47,1,16,38,28,21,96,30,14,25,10,32,7,25,5,9,4,10,6,15,0,3,1,53,26,7,5,11,5,7,4,24,4,0,7,89,7,3,19,18,3,1,11,10,1,2,8,3,4,18,15,5,2,1,5,2,22,2,5,5,3,4,7,0,10,0,9,26,4,0,30,10,0,33,5,60,8,21,8,2,7,14,8,0,1,5
11,52,22,0,0,0,0,0,1,0,0,1,0,5,39,32,92,58,82,25,13,10,16,100,14,8,26,15,12,19,10,37,1,9,9,43,0,14,2,2,2,0,0,2,0,0,2,0,0,1,0,1,2,0,0,3,1,0,0,1,1,0,0,1,0,3,1,0,0,1,75,0,1,1,0,38,29,11,0,18,47,3,50,1,15,49,27,0,0,0,1,32,13,17,43,157,0,1,0,1,0,0,1,0,0,1,0,2,0,1,1,1,101,8,1,2,0,0,13,30,0,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,11,0,34,0,2,0,12,1,7,22,0,0,1,21,1,0,0,0,6,6,0,1
3,0,2,0,4,4,3,1,8,4,3,10,3,12,1,1,6,2,1,8,0,2,3,0,8,3,10,1,2,0,1,26,6,5,6,10,1,3,2,0,11,2,0,18,8,2,0,29,0,6,0,0,5,3,31,95,4,0,1,0,0,2,3,2,0,0,0,0,7,3,215,0,6,86,31,11,17,0,26,1,15,9,67,16,4,5,4,10,15,46,5,1,1,4,0,0,1,0,2,139,65,7,7,0,12,16,13,14,1,0,5,30,2,11,13,0,4,9,1,37,2,26,6,1,1,0,1,3,0,2,1,12,11,2,0,0,0,3,0,7,11,0,1,47,7,7,15,1,2,84,0,41,5,5,11,1,6,38,4,3,0,9
4,19,7,6,4,1,0,1,0,0,6,2,2,2,4,3,109,13,19,5,31,51,11,19,19,0,3,24,21,0,21,89,15,54,59,3,1,19,0,1,0,0,4,0,3,3,0,1,0,1,0,0,1,1,6,4,2,1,0,0,1,0,0,8,6,6,2,10,0,0,33,5,22,1,6,47,6,0,1,0,115,11,34,0,122,58,16,3,1,1,3,69,17,2,59,10,3,0,3,1,0,6,1,1,0,1,1,2,0,1,1,0,31,9,1,1,0,16,4,9,0,2,0,1,17,0,3,2,0,8,0,0,0,2,0,0,3,10,0,1,23,2,80,2,5,1,3,3,12,21,1,3,2,52,3,0,1,0,14,20,0,0
1,2,0,6,1,5,4,3,0,3,12,2,6,0,0,2,1,0,0,1,4,4,0,4,10,2,0,15,7,0,1,11,2,0,1,5,2,0,1,3,5,5,1,0,1,6,0,0,0,0,0,1,0,0,1,58,4,3,3,15,6,6,10,1,0,0,0,23,0,0,33,5,0,35,37,15,4,150,100,14,30,37,6,20,130,8,1,88,82,1,207,6,0,6,0,0,9,7,0,3,5,10,2,3,11,9,8,3,1,8,0,1,0,5,1,0,0,1,1,78,0,7,0,6,14,0,1,3,3,15,3,0,5,3,9,6,3,2,0,2,5,5,1,8,10,0,44,7,5,4,5,14,1,3,7,3,16,27,4,13,3,2
8,18,1,14,2,10,3,2,3,13,7,2,4,15,26,3,16,3,22,3,1,4,16,81,13,13,4,20,12,0,3,20,6,2,3,9,6,3,6,2,5,0,0,2,2,3,2,1,0,0,0,2,1,0,4,24,0,0,2,1,3,0,21,2,0,3,1,46,1,4,24,1,3,93,107,8,1,0,44,42,15,15,15,45,20,14,11,63,13,12,52,0,25,4,0,6,2,2,1,9,1,3,1,4,2,3,3,3,2,0,1,11,3,0,9,31,1,0,0,29,16,24,5,2,30,5,1,1,2,8,5,3,8,45,3,2,0,0,1,1,8,1,34,2,4,0,22,2,9,12,3,12,3,3,5,1,94,0,5,16,1,25
1,0,0,21,13,34,1,9,17,2,22,25,26,1,2,0,3,0,5,0,2,2,0,0,1,1,2,0,2,0,0,1,0,1,0,2,34,0,68,30,7,4,1,3,1,8,37,0,7,1,0,2,0,4,0,3,9,0,4,3,2,6,13,2,1,14,1,12,24,36,2,5,1,19,37,4,1,0,27,2,2,6,1,20,1,1,3,21,5,1,4,0,2,1,0,1,1,6,6,11,40,10,2,5,10,24,53,7,1,0,10,9,7,0,11,12,10,7,23,3,9,20,7,15,1,79,11,23,43,16,10,3,11,61,55,42,0,0,5,2,3,6,0,68,12,2,12,3,0,3,10,1,5,0,1,18,79,12,1,3,24,11
4,0,2,1,0,5,12,2,0,31,1,1,0,3,1,0,2,5,0,1,2,0,2,1,7,0,2,3,1,0,1,10,1,3,0,0,7,2,2,0,2,1,0,4,0,1,5,3,4,2,4,0,2,3,5,351,0,0,0,0,1,0,1,0,1,1,2,1,0,0,41,0,1,86,45,5,2,3,71,27,29,54,37,19,11,3,46,42,60,111,20,0,4,0,2,0,0,0,1,67,4,1,5,0,3,7,4,0,0,0,14,4,0,0,4,11,1,1,2,6,13,1,3,0,0,0,1,1,0,1,4,6,10,0,0,2,0,0,1,3,0,1,0,3,0,2,29,0,0,1,0,166,4,2,0,1,14,0,0,0,1,2
2,20,23,6,1,3,0,4,6,19,1,4,1,0,23,2,71,41,47,25,7,27,47,17,2,4,6,1,10,9,6,22,42,32,12,2,7,3,2,6,0,1,12,0,2,0,5,5,3,0,2,8,1,4,0,8,0,0,0,0,4,2,0,4,1,5,1,0,16,3,3,7,0,25,5,15,34,11,19,53,8,7,11,16,6,42,30,7,16,45,10,9,2,14,6,28,0,1,8,30,2,0,1,0,0,1,2,4,2,4,4,0,28,0,1,4,0,2,11,2,2,0,1,0,1,8,8,0,2,6,8,0,0,1,0,4,1,7,7,1,9,1,26,0,9,1,33,0,10,202,7,14,0,6,1,1,17,2,3,12,0,2
0,2,0,8,3,0,2,10,2,3,42,6,11,0,0,0,1,0,0,0,0,26,0,0,0,2,1,6,3,0,0,3,3,0,1,1,1,0,0,32,9,10,9,2,0,3,18,1,0,1,0,0,0,0,1,5,0,69,7,46,2,3,3,3,0,3,0,29,0,3,1,28,0,89,23,25,0,64,4,9,4,14,1,4,9,11,0,28,35,0,49,15,0,2,0,0,0,72,0,1,41,26,1,2,0,4,18,2,4,112,0,0,2,5,4,2,0,0,2,16,0,6,5,37,6,1,1,29,26,4,4,0,0,4,67,4,5,0,0,4,1,46,1,51,4,0,60,7,1,3,1,7,4,0,27,4,17,20,0,5,12,0
22,2,4,0,4,0,1,14,5,1,6,4,2,3,6,6,5,17,0,7,9,3,39,0,15,1,8,3,5,1,1,9,5,6,8,11,3,9,10,1,3,3,0,10,2,3,6,12,6,0,3,0,3,13,19,207,0,1,2,3,2,1,2,9,2,2,2,2,0,5,68,2,8,58,18,4,2,0,6,21,7,15,72,9,6,11,6,31,17,51,7,3,1,1,0,1,0,0,1,59,12,7,5,3,5,22,16,15,0,0,12,46,4,3,5,6,2,4,14,10,7,25,1,4,4,2,2,13,2,4,8,1,14,2,4,2,0,1,10,4,5,2,0,15,4,3,16,1,3,72,11,22,5,28,2,1,5,18,3,7,0,3
0,3,2,7,3,0,1,3,0,3,14,7,27,0,8,2,12,0,58,33,9,2,6,4,0,1,0,14,0,11,2,2,10,45,54,11,4,8,1,0,4,8,1,8,0,1,0,25,3,2,0,1,2,0,0,6,0,1,5,0,0,14,4,16,0,0,0,29,2,5,0,0,15,21,2,4,1,0,14,10,8,41,3,25,0,32,6,28,32,0,1,49,21,5,33,47,1,0,135,16,2,5,2,1,0,2,0,6,26,3,0,1,62,8,0,2,9,0,1,2,39,0,0,1,3,21,2,20,0,4,3,35,2,0,12,9,2,1,7,6,31,1,59,0,12,5,1,3,0,7,1,46,5,19,0,10,4,30,1,0,0,1
2,0,1,0,0,70,0,57,7,6,23,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,11,5,10,5,1,26,2,0,0,2,121,0,0,3,0,0,1,0,2,54,1,2,12,0,6,10,11,1,0,3,0,77,7,8,0,11,0,85,35,6,0,0,11,0,1,11,5,13,3,1,6,9,42,0,0,0,0,0,0,1,0,3,0,0,33,13,1,4,2,15,35,12,1,1,13,0,4,1,5,16,10,13,1,1,8,16,19,24,1,4,0,35,57,60,5,6,0,3,0,27,5,0,9,109,4,0,0,0,1,3,8,3,1,16,0,0,0,0,31,0,125,8,2,2,4,5
1,1,1,1,2,3,0,7,2,47,1,9,0,0,0,2,8,13,1,6,1,0,1,0,4,0,2,0,7,0,2,7,12,5,2,1,6,1,1,0,1,6,1,1,17,0,14,27,4,9,16,8,3,2,2,151,8,0,3,0,7,0,8,13,3,8,7,2,18,19,0,2,1,82,13,6,7,0,10,15,6,90,7,72,2,4,5,16,54,72,0,0,0,0,1,1,3,0,3,73,69,1,1,0,19,1,11,4,2,0,18,1,2,0,0,1,5,12,29,1,8,1,16,2,1,5,4,3,1,5,1,2,4,6,1,1,0,0,6,20,5,7,0,7,1,18,21,0,3,39,13,38,1,0,12,0,36,17,4,5,3,2
0,0,0,0,7,4,5,25,4,19,5,6,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,1,4,1,0,0,0,0,1,0,3,9,1,0,1,0,2,0,0,4,0,1,2,0,1,60,5,1,0,1,5,5,0,7,0,0,0,19,2,7,1,0,1,169,42,86,16,0,0,2,3,11,0,1,66,97,36,0,31,0,120,0,1,0,7,6,0,1,2,28,9,0,3,2,1,5,1,1,0,11,5,2,4,2,1,0,8,0,12,4,15,1,0,5,0,1,3,0,0,2,3,5,22,2,0,2,0,3,2,3,0,0,0,0,4,1,0,8,0,0,7,39,0,0,76,0,252,5,0,2,57,6
0,0,2,12,52,0,3,1,0,138,3,34,0,6,17,0,0,0,22,4,0,2,4,58,0,2,3,0,7,2,2,0,14,0,4,3,1,1,0,1,2,64,0,1,0,2,3,0,6,1,0,0,5,0,0,14,0,0,0,0,0,3,1,15,0,0,2,1,0,4,2,0,0,5,5,2,3,0,0,0,2,8,0,0,23,78,43,0,0,1,1,1,9,0,4,6,0,0,3,2,2,0,1,2,3,1,0,2,0,7,0,0,14,0,0,2,39,0,0,2,53,0,0,6,0,1,21,0,0,0,1,2,2,0,0,0,1,0,1,4,0,5,15,0,0,2,29,7,0,8,0,8,1,2,113,0,411,3,2,11,13,23
8,17,7,1,0,1,3,1,4,1,1,0,4,26,7,10,46,16,7,7,2,7,3,2,5,10,28,19,8,33,9,10,5,21,5,13,5,15,9,4,10,2,0,2,7,3,10,8,1,9,0,2,2,0,20,10,3,0,0,1,3,1,1,5,0,2,0,10,6,0,74,1,11,13,2,1,29,0,17,15,29,14,69,20,18,59,5,19,2,1,0,7,10,13,0,19,5,2,0,18,22,2,11,2,5,1,0,11,2,0,2,35,3,14,8,40,0,0,4,0,0,5,13,0,4,24,2,1,1,0,9,0,2,5,1,2,0,7,4,0,21,2,8,59,12,0,43,5,3,32,0,14,30,13,4,0,12,17,13,2,0,1
0,0,0,0,1,3,1,5,11,5,202,25,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,31,1,1,11,12,5,4,1,5,61,8,3,39,2,2,69,0,48,1,2,15,1,2,3,34,20,19,3,8,0,1,1,24,1,2,49,19,4,4,0,1,7,1,10,15,20,0,3,3,12,21,28,2,0,0,0,0,0,1,1,23,21,11,3,0,5,3,156,49,2,0,1,3,12,0,1,7,4,53,5,8,1,8,0,5,3,0,6,1,2,3,3,10,4,3,1,3,5,8,0,5,16,0,4,0,5,9,26,1,1,0,3,12,13,2,0,13,2,2,5,0,0,4,0
1,9,5,35,3,1,0,6,9,25,0,13,7,0,9,5,0,0,11,7,2,1,6,1,1,13,0,0,11,15,13,1,12,7,0,1,1,1,0,0,4,6,9,1,7,5,2,22,18,1,0,4,1,11,0,27,2,2,11,0,5,21,0,0,0,0,0,9,30,0,8,0,32,18,12,4,3,0,5,0,0,6,56,15,0,28,0,16,190,1,45,5,3,6,3,0,6,1,30,0,1,9,0,20,0,10,0,5,0,0,1,8,1,0,1,12,3,0,0,0,41,2,0,0,1,18,38,8,0,9,1,15,9,0,48,26,0,6,6,4,2,0,11,1,90,2,13,13,6,10,16,23,5,5,1,6,24,1,0,5,0,0
2,4,12,9,8,6,12,0,2,49,3,19,0,1,35,8,4,16,21,0,0,3,11,0,0,0,2,0,3,9,5,31,23,5,22,3,11,6,1,4,1,4,0,1,2,0,4,6,29,1,7,4,14,5,0,5,0,0,6,1,0,6,3,45,2,3,0,17,2,0,22,2,1,14,15,1,4,0,0,7,1,34,33,20,3,9,19,3,17,15,93,0,17,1,0,14,0,0,22,57,4,3,1,1,5,0,8,2,0,2,14,1,1,1,0,5,2,0,0,7,70,6,3,0,1,31,8,6,2,7,0,5,0,0,19,11,0,2,8,4,8,0,32,1,44,0,16,10,0,20,7,16,1,2,0,14,6,28,0,5,1,25
11,3,0,3,0,24,0,10,2,17,1,28,12,2,0,17,10,0,7,1,2,2,2,1,6,6,0,0,13,1,0,27,6,1,4,11,14,7,24,2,2,2,2,5,0,0,0,0,1,1,0,1,6,15,0,36,0,1,27,0,1,11,1,7,0,4,2,3,15,0,5,3,27,2,1,3,15,0,45,113,0,0,23,12,11,30,3,34,0,62,127,0,4,4,0,0,0,7,16,45,0,5,46,23,10,17,13,0,0,0,7,36,0,1,4,1,3,7,11,0,0,0,29,0,0,0,10,2,4,1,0,3,0,0,2,5,2,1,8,11,5,3,8,2,1,7,15,15,2,0,26,10,2,7,11,1,3,3,2,0,15,0
5,4,0,19,33,15,2,7,0,14,5,4,5,0,0,0,1,0,1,0,2,1,1,39,0,0,0,9,2,0,1,6,10,4,2,0,0,0,5,3,23,2,3,0,1,2,7,0,0,1,0,0,1,0,0,0,7,73,5,2,0,9,1,7,0,3,0,37,1,25,1,2,0,2,4,4,0,1,0,0,0,1,3,1,49,28,15,0,26,0,0,1,3,0,1,0,1,3,0,2,0,26,13,4,0,4,44,4,0,95,0,0,7,0,2,0,7,3,0,4,11,22,1,14,3,0,5,18,12,9,0,1,1,2,2,57,0,0,0,5,0,10,3,0,21,1,3,34,0,0,1,1,0,0,43,0,267,14,0,9,61,2
0,0,0,3,1,0,15,0,0,5,1,0,1,0,0,1,0,0,0,0,1,9,1,1,0,3,3,5,7,1,0,2,2,2,0,0,3,1,3,6,8,2,0,2,0,12,0,1,0,1,0,0,0,0,6,4,1,0,7,7,0,1,3,0,0,2,0,4,3,2,38,3,6,41,181,53,3,9,113,18,38,24,8,21,67,11,2,86,39,20,125,5,1,4,0,2,4,2,0,33,1,3,2,6,5,1,5,3,1,2,1,2,1,6,10,0,0,0,0,35,0,4,5,0,16,2,1,3,2,2,0,0,2,6,4,1,4,0,1,4,2,0,0,14,6,0,68,3,4,3,1,24,14,4,2,3,1,4,0,6,0,3
6,21,2,0,3,5,0,12,1,12,1,8,0,8,45,1,3,25,19,4,0,9,120,11,6,2,6,2,3,0,24,72,13,10,17,3,10,14,42,2,1,1,0,4,2,1,5,2,3,5,0,6,2,2,0,50,0,0,0,0,0,1,0,20,0,1,2,1,6,1,4,0,1,30,0,2,23,0,7,10,3,0,0,14,2,3,4,25,10,8,0,5,18,0,1,22,0,0,1,83,8,2,14,8,0,8,22,15,0,0,2,3,0,10,70,10,2,0,0,0,12,1,43,0,0,14,23,0,3,4,2,0,1,0,0,0,1,5,0,6,29,1,23,1,0,5,8,1,1,14,0,20,4,0,0,0,37,0,4,0,2,11
2,1,0,0,0,61,0,33,4,2,14,0,0,0,0,0,6,16,0,0,0,0,1,4,3,0,2,0,1,0,0,5,2,5,1,2,2,3,4,0,13,15,1,0,0,6,42,0,0,5,0,0,1,0,5,35,1,0,5,1,3,3,5,1,0,2,1,34,9,14,1,2,0,62,28,10,0,0,12,0,1,15,3,22,15,7,7,5,65,0,0,0,2,0,0,1,0,1,0,1,10,6,3,9,1,8,24,7,0,0,20,0,0,3,1,9,8,3,0,0,15,29,10,26,6,3,0,15,28,72,0,8,0,4,0,8,0,0,3,47,5,1,0,0,2,0,6,4,1,25,1,0,0,1,16,0,276,2,4,5,5,8
2,73,30,1,0,0,0,0,0,1,1,1,1,1,7,6,19,1,45,11,1,26,10,75,10,18,5,9,3,29,29,32,23,18,16,10,0,6,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,3,0,1,2,2,0,0,1,0,1,2,1,0,0,0,20,4,0,2,5,20,9,6,2,1,5,0,2,0,12,12,26,0,2,0,0,246,39,42,23,85,0,0,0,1,2,0,0,2,1,2,0,0,0,0,0,0,26,5,0,2,0,1,0,6,3,1,1,0,13,0,3,0,0,0,1,1,0,1,0,1,3,9,0,0,3,0,53,0,1,0,11,4,9,43,0,0,2,33,1,1,1,0,5,10,0,0
22,5,13,7,1,3,1,4,2,3,7,2,4,7,4,13,6,9,2,8,9,1,2,3,31,4,7,2,4,9,6,14,2,9,7,6,5,8,1,0,13,1,0,1,1,2,1,5,2,0,1,0,4,2,4,39,1,1,0,1,3,2,0,0,0,1,0,9,4,1,77,0,8,39,10,7,15,0,10,50,9,17,52,19,18,19,15,14,12,29,1,2,3,7,1,2,1,1,1,65,5,5,4,1,2,9,2,19,18,0,12,67,4,2,9,19,3,2,8,21,3,4,3,2,4,1,15,7,0,0,5,7,8,2,1,3,0,3,4,1,28,0,3,1,12,1,31,3,2,44,3,24,7,19,11,1,6,3,5,8,0,9
1,1,0,35,5,6,6,0,1,3,34,14,42,0,0,0,2,1,0,1,0,1,0,1,1,0,0,1,7,0,0,2,1,12,1,0,1,0,0,8,1,10,6,0,2,2,0,2,0,0,0,0,0,0,1,21,3,3,5,7,3,6,4,2,2,7,1,10,0,2,22,1,6,55,34,42,1,8,18,3,25,52,15,11,28,15,3,46,55,1,147,1,6,2,1,0,1,0,0,3,3,52,0,7,1,17,8,6,0,24,3,6,1,4,10,5,0,1,0,4,11,8,3,1,6,0,5,20,0,27,1,6,35,8,14,5,1,0,1,0,11,8,4,2,4,0,11,8,0,0,1,14,0,1,9,4,51,18,6,4,1,7
